Tag	1_lambda	BioSample	BioSpecimen	Chao1	Chao1_LB	Chao1_UL	Hprime	Molecule	MoleculeType	Obs	Site	WGS_Hprime	qD	site_norm
SRS024373	65.4188062373392	SRS024373	700101519	2142.4375	1859.16746324682	2505.93601515385	5.67287387777724	DNA	G	859	Saliva		859	saliva
SRS013088	194.438516100686	SRS013088	700015657	3630.57291666667	3373.65439076059	3934.44973430335	6.6645731299032	DNA	G	1968	Supragingival plaque		1968	supragingival_plaque
SRS062507	141.048484848485	SRS062507	700111811	819.877551020408	660.023559821317	1056.23302767145	5.42040793294091	DNA	G	326	Stool		326	stool
SRS021047	154.235653069772	SRS021047	700096594	3039.15165876777	2733.46158649586	3410.90674205007	6.25697845537712	DNA	G	1319	Saliva		1319	saliva
SRS020521	191.746603306339	SRS020521	700095844	2326.56104651163	2091.49078057106	2620.13694433985	6.15909000918578	DNA	G	1147	Subgingival plaque		1147	subgingival_plaque
SRS063849	9.81379892393713	SRS063849	700114482	234.5	107.350763649666	659.10463934489	2.85054521355838	DNA	G	53	Mid vagina		53	mid_vagina
SRS020109	34.4658605284202	SRS020109	700095362	1047.27027027027	901.986308387755	1250.86425408232	4.53120243452819	DNA	G	540	Attached/Keratinized gingiva		540	attached_keratinized_gingiva
SRS055957	6.31937154676129	SRS055957	700038799	541.611111111111	456.97958501	674.319662059099	2.61645421891615	DNA	G	308	R_Retroauricular crease		308	right_retroauricular_crease
SRS024382	146.035597143141	SRS024382	700101528	2071.86163522013	1848.74922990009	2353.07639262924	6.00798261305431	DNA	G	992	Subgingival plaque		992	subgingival_plaque
SRS017063	11.4439949880126	SRS017063	700033576	1055.2641509434	864.417175731963	1331.32662523948	4.30983738917105	DNA	G	437	R_Antecubital fossa		437	right_antecubital_fossa
SRS013725	169.357424441523	SRS013725	700016803	2077.04545454545	1863.98823486844	2345.19251280948	6.02595959359174	DNA	G	1040	Subgingival plaque		1040	subgingival_plaque
SRS056782	119.226586700059	SRS056782	700105987	1100.16025641026	933.459045712052	1330.38579909025	5.53742402647325	DNA	G	496	Anterior nares		496	anterior_nares
SRS017208	260.824847500229	SRS017208	700033814	2339.06720430108	2100.7924295011	2634.47148282899	6.35307936566593	DNA	G	1107	Tongue dorsum		1107	tongue_dorsum
SRS015376	58.7511475230554	SRS015376	700024031	2455.41784037559	2237.70974089306	2723.24366047663	5.718349700688	DNA	G	1292	Palatine Tonsils		1292	palatine_tonsils
SRS016823	17.0348425340049	SRS016823	700033144	2076.37068965517	1889.8596235435	2311.34022402614	4.48645340912678	DNA	G	1172	L_Retroauricular crease		1172	left_retroauricular_crease
SRS014639	7.0879822370247	SRS014639	700023293	162	94.3483390482179	343.082531651701	2.76468446861097	DNA	G	54	L_Retroauricular crease		54	left_retroauricular_crease
SRS051213	19.6623093681917	SRS051213	700109580	166.083333333333	94.8484771855855	355.744912288803	3.56073518238684	DNA	G	52	R_Antecubital fossa		52	right_antecubital_fossa
SRS045617	14.9705117941975	SRS045617	700109398	1389.56198347107	1232.31786384764	1596.52423098328	4.05911514454309	DNA	G	735	R_Retroauricular crease		735	right_retroauricular_crease
SRS064036	28.6352800953516	SRS064036	700114327	256.785714285714	147.60588007481	521.570264305374	3.78966182201154	DNA	G	71	R_Antecubital fossa		71	right_antecubital_fossa
SRS063341	12.3377510843725	SRS063341	700111317	912.225	795.722404203052	1076.06555972465	4.01677368142623	DNA	G	509	Posterior fornix		509	posterior_fornix
SRS020679	53.639474233257	SRS020679	700096104	960.225	834.067985330314	1136.73697970588	5.11894008084149	DNA	G	518	Stool		518	stool
SRS013075	8.98179004145526	SRS013075	700015571	1047.67821782178	922.462454067689	1218.01824553294	3.60573432595383	DNA	G	575	Vaginal introitus		575	vaginal_introitus
SRS020231	12.9693071863655	SRS020231	700095484	1634.98387096774	1397.00029630585	1951.19418406861	4.54697966470166	DNA	G	673	R_Antecubital fossa		673	right_antecubital_fossa
SRS019217	3.5733577712074	SRS019217	700037688	744.980392156863	622.872024435554	927.486261383874	2.5756502598001	DNA	G	376	Mid vagina		376	mid_vagina
SRS018237	14.6302982972888	SRS018237	700035644	1222.26086956522	1057.9196089764	1444.81922080797	4.30699719017494	DNA	G	594	Attached/Keratinized gingiva		594	attached_keratinized_gingiva
SRS017037	29.642321406615	SRS017037	700033550	374.210526315789	302.756224187353	491.351029188645	4.48596449636433	DNA	G	191	L_Antecubital fossa		191	left_antecubital_fossa
SRS064568	11.6945369153485	SRS064568	700114212	1010.5625	861.539077207137	1219.84542284153	3.85357612971291	DNA	G	493	Posterior fornix		493	posterior_fornix
SRS058606	105.486601071914	SRS058606	700108795	1634.64864864865	1414.56919550517	1922.32096790995	5.8496088966612	DNA	G	698	Subgingival plaque		698	subgingival_plaque
SRS055755	23.4851236233187	SRS055755	700107561	1095.05063291139	939.134990885741	1310.82245077467	4.41212911347156	DNA	G	533	R_Retroauricular crease		533	right_retroauricular_crease
SRS022600	129.826009920468	SRS022600	700098552	2791.09756097561	2525.64365217926	3116.23567470982	6.07816700888537	DNA	G	1345	Palatine Tonsils		1345	palatine_tonsils
SRS019222	18.5590025561225	SRS019222	700037693	1551.1	1367.55888954365	1789.99703378007	4.43989073098723	DNA	G	759	Attached/Keratinized gingiva		759	attached_keratinized_gingiva
SRS014475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.84427496906186	NA	NA
SRS015165	8.03291724735701	SRS015165	700023820	518.592105263158	420.926631929255	674.445467711086	2.94821601592443	DNA	G	257	Anterior nares		257	anterior_nares
SRS017129	62.2199205208423	SRS017129	700033691	2120.84394904459	1892.39485659688	2408.842669662	5.38644425839462	DNA	G	1016	Attached/Keratinized gingiva		1016	attached_keratinized_gingiva
SRS015490	97.1949125640066	SRS015490	700024145	2103.60975609756	1899.6503395663	2360.9257114266	5.66183912620609	DNA	G	1120	Throat		1120	throat
SRS022661	9.01399543834332	SRS022661	700098613	543.581818181818	461.707640580798	668.232346272189	3.04469757230786	DNA	G	305	L_Retroauricular crease		305	left_retroauricular_crease
SRS012884	13.9940109429865	SRS012884	700015073	1120.14893617021	978.927888699174	1312.51632332819	3.72761950595108	DNA	G	589	Attached/Keratinized gingiva		589	attached_keratinized_gingiva
SRS015372	23.3996405764511	SRS015372	700024027	1694.08333333333	1521.63137467771	1915.15882452084	4.78115882727816	DNA	G	910	Tongue dorsum		910	tongue_dorsum
SRS062987	64.1269736829256	SRS062987	700113553	2088.57142857143	1880.72425481519	2349.05558409712	5.42666969168515	DNA	G	1060	Tongue dorsum		1060	tongue_dorsum
SRS021775	13.6747776470629	SRS021775	700097488	2315.27819548872	2016.12757202115	2694.46538880787	4.70176791094533	DNA	G	898	Hard palate		898	hard_palate
SRS063530	10.1047555882044	SRS063530	700114613	985.32	870.348122535776	1142.74767421029	3.79998552165975	DNA	G	559	Mid vagina		559	mid_vagina
SRS063001	24.2368103975155	SRS063001	700111591	1136.5	847.308902109312	1593.52171609802	4.14003661863324	DNA	G	349	R_Antecubital fossa		349	right_antecubital_fossa
SRS064286	31.0077621994453	SRS064286	700113061	1544.5375	1368.234371386	1775.4451899714	4.8777091374654	DNA	G	799	Attached/Keratinized gingiva		799	attached_keratinized_gingiva
SRS016510	3.64916231856336	SRS016510	700032237	774.882352941176	665.53992144593	932.719029324526	2.68714747658514	DNA	G	419	R_Retroauricular crease		419	right_retroauricular_crease
SRS063695	281.021484375001	SRS063695	700111578	2035.84183673469	1725.46511980195	2441.4603020263	6.18467353670904	DNA	G	714	Saliva		714	saliva
SRS044421	112.825566615397	SRS044421	700106002	1852.0289017341	1674.98295524112	2075.72077417673	5.78844402512188	DNA	G	1003	Tongue dorsum		1003	tongue_dorsum
SRS017179	4.88383269241694	SRS017179	700033746	680.94	617.080147307793	775.911206086513	3.17033323394285	DNA	G	486	Mid vagina		486	mid_vagina
SRS012966	45.2615802688631	SRS012966	700015236	802	722.250570949346	920.94788238547	4.73716401101321	DNA	G	560	Vaginal introitus		560	vaginal_introitus
SRS045457	93.254024572618	SRS045457	700109117	1870.04710144928	1645.08046883135	2157.33512675415	5.7099798214313	DNA	G	833	Palatine Tonsils		833	palatine_tonsils
SRS018828	27.592123485342	SRS018828	700037295	1270.62068965517	1131.66681614905	1455.58291602449	4.63075476945422	DNA	G	712	L_Retroauricular crease		712	left_retroauricular_crease
SRS057526	61.9033644705298	SRS057526	700110363	1772.25	1520.63627638057	2100.91663344532	5.5071524556485	DNA	G	699	Palatine Tonsils		699	palatine_tonsils
SRS018776	39.0387654545549	SRS018776	700037243	1975.42105263158	1786.88323140519	2213.20023102817	5.23933500797277	DNA	G	1065	Palatine Tonsils		1065	palatine_tonsils
SRS023473	140.126624263473	SRS023473	700099750	2324.62068965517	2085.75147197933	2622.44977957628	6.11499073912705	DNA	G	1118	Saliva		1118	saliva
SRS051973	10.1345872802575	SRS051973	700102919	711.745614035088	605.246398116871	869.742076165596	3.61941702792455	DNA	G	385	L_Retroauricular crease		385	left_retroauricular_crease
SRS064524	41.2131220613396	SRS064524	700114600	2828.24860335196	2527.03811406569	3199.73413554177	5.56950557885246	DNA	G	1236	Hard palate		1236	hard_palate
SRS020694	3.43584525249291	SRS020694	700096119	710.265625	545.12887880734	972.404660885521	2.60040141586196	DNA	G	264	R_Retroauricular crease		264	right_retroauricular_crease
SRS017982	52.9143505911335	SRS017982	700035306	1356.42857142857	1154.33400718834	1630.25995865808	5.08933632133522	DNA	G	585	Attached/Keratinized gingiva		585	attached_keratinized_gingiva
SRS063691	93.648445873526	SRS063691	700114964	699.390243902439	564.198461290163	907.340505973603	5.05935585548921	DNA	G	313	R_Antecubital fossa		313	right_antecubital_fossa
SRS049306	125.792027398798	SRS049306	700102669	2111.87603305785	1841.14068075478	2459.5933193001	5.77132825904817	DNA	G	889	Palatine Tonsils		889	palatine_tonsils
SRS015435	43.3249012194606	SRS015435	700024090	2915.88480392157	2632.50524869426	3262.3217924835	5.61950883491049	DNA	G	1359	Hard palate		1359	hard_palate
SRS019279	10.516448161677	SRS019279	700037750	1329.40594059406	1169.66328150662	1543.71289442389	3.42562650721516	DNA	G	702	R_Retroauricular crease		702	right_retroauricular_crease
SRS044311	42.4477708990914	SRS044311	700109122	2079.46319018405	1865.90028263419	2348.51837148635	5.18014747396057	DNA	G	1044	R_Retroauricular crease		1044	right_retroauricular_crease
SRS058355	13.4035968975196	SRS058355	700110237	1649.64285714286	1448.27892136317	1913.64970202159	4.02187542326323	DNA	G	801	L_Antecubital fossa		801	left_antecubital_fossa
SRS058699	255.942540429411	SRS058699	700102589	2902.49137931035	2632.46707862538	3229.81627675351	6.52444368133755	DNA	G	1360	Saliva		1360	saliva
SRS018408	159.301027973212	SRS018408	700035842	1829.54848484848	1654.82175193906	2051.40150072359	6.00953609751815	DNA	G	1007	Stool		1007	stool
SRS043167	166.109588555635	SRS043167	700107940	3579.72452830189	3275.93083372425	3942.94817742797	6.34425356187965	DNA	G	1723	Palatine Tonsils		1723	palatine_tonsils
SRS017516	228.894680725031	SRS017516	700034249	2282.39664804469	2045.12825298759	2577.57539713169	6.32458639011419	DNA	G	1073	R_Antecubital fossa		1073	right_antecubital_fossa
SRS013409	211.939371336775	SRS013409	700016299	4846.54935622318	4550.55608389795	5188.25588369281	6.77404155195875	DNA	G	2634	Saliva		2634	saliva
SRS063215	150.959207388341	SRS063215	700114441	2200.52556818182	1986.31133908529	2468.51587389373	6.00920513117627	DNA	G	1133	Subgingival plaque	3.77187591065508	1133	subgingival_plaque
SRS042655	6.98742347784192	SRS042655	700038447	1267.78148148148	1165.98052988496	1403.6748591616	3.8080531280937	DNA	G	862	R_Retroauricular crease		862	right_retroauricular_crease
SRS020864	4.03676348064557	SRS020864	700096375	864.611111111111	694.896018481921	1118.08179007504	3.02481882755052	DNA	G	351	L_Retroauricular crease		351	left_retroauricular_crease
SRS064597	155.66625325309	SRS064597	700114284	3569.5643776824	3235.88861365942	3971.13470147544	6.3494010055387	DNA	G	1596	Supragingival plaque		1596	supragingival_plaque
SRS020970	36.3266413778308	SRS020970	700096517	2367.36160714286	2031.3087785878	2799.01306801729	5.26553384049966	DNA	G	850	Tongue dorsum		850	tongue_dorsum
SRS020100	94.2718675018431	SRS020100	700095353	1778.7397260274	1595.15701163689	2014.00111966479	5.54988390813157	DNA	G	943	Stool		943	stool
SRS013824	57.4534926641802	SRS013824	700016984	2507.37583892617	2203.05543341789	2888.74003678719	5.35160257117517	DNA	G	1001	Buccal mucosa		1001	buccal_mucosa
SRS016809	127.33281628858	SRS016809	700033130	2635.12891986063	2475.16696341114	2829.9912861596	5.8667645230343	DNA	G	1742	Stool		1742	stool
SRS054351	107.930340642611	SRS054351	700105844	1550.8152173913	1396.9707944132	1750.7989269316	5.65187224655109	DNA	G	884	Subgingival plaque		884	subgingival_plaque
SRS015224	4.87099136524032	SRS015224	700023879	629.61	531.511003261361	779.030855156271	3.08083508411949	DNA	G	344	Mid vagina		344	mid_vagina
SRS051613	13.3438186352301	SRS051613	700038869	403.013888888889	336.921672107065	513.264084666537	3.48445148970989	DNA	G	238	Anterior nares		238	anterior_nares
SRS014306	33.1576962632842	SRS014306	700021895	198	142.509167098371	316.968165544182	3.95086061325469	DNA	G	94	R_Retroauricular crease		94	right_retroauricular_crease
SRS046035	9.48141179569282	SRS046035	700108857	842.719298245614	715.159657030015	1029.62925468746	3.84999341237967	DNA	G	441	Anterior nares		441	anterior_nares
SRS056649	34.9466005265911	SRS056649	700103277	532.565217391304	467.81514183286	636.201967062033	4.32921192391284	DNA	G	360	Mid vagina		360	mid_vagina
SRS063529	44.0619877883044	SRS063529	700113104	1848.11219512195	1700.08583984653	2033.97715798953	5.30768954940707	DNA	G	1121	Tongue dorsum		1121	tongue_dorsum
SRS015797	63.6752174356375	SRS015797	700024452	3026.50215517241	2775.36279452225	3331.71643896311	5.66508220469823	DNA	G	1609	Tongue dorsum		1609	tongue_dorsum
SRS058704	12.609191515976	SRS058704	700108617	1099.37640449438	953.087734365379	1299.55839127874	4.06139918368368	DNA	G	556	Posterior fornix		556	posterior_fornix
SRS049526	82.5872176992498	SRS049526	700109184	3113.82857142857	2876.17180843951	3399.22205075212	6.00223520718854	DNA	G	1693	Throat		1693	throat
SRS044070	50.2442502430681	SRS044070	700110097	3056.47398843931	2710.70144901527	3482.23484198353	5.73505250026049	DNA	G	1216	Buccal mucosa		1216	buccal_mucosa
SRS020460	46.0354959249869	SRS020460	700095783	1403.25	1268.70167011815	1576.67139870594	5.25379062385239	DNA	G	803	Attached/Keratinized gingiva		803	attached_keratinized_gingiva
SRS024079	298.41219707057	SRS024079	700100544	3501.82656826568	3218.09356377608	3841.26836549693	6.56818075593618	DNA	G	1773	Saliva		1773	saliva
SRS057034	419.440111420614	SRS057034	700106655	2070.98226950355	1808.56017139362	2403.34966864971	6.46971677217614	DNA	G	824	Throat		824	throat
SRS021537	20.0839063277297	SRS021537	700097249	1069.63020833333	944.263996707061	1241.18610552617	3.92313005583808	DNA	G	604	R_Retroauricular crease		604	right_retroauricular_crease
SRS065698	22.5062344139651	SRS065698	700114163	221.1	114.281141172212	514.114291598956	3.57739818423468	DNA	G	53	L_Retroauricular crease		53	left_retroauricular_crease
SRS019379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03741705100988	NA	NA
SRS015744	40.8193381605325	SRS015744	700024399	2112.81349206349	1862.30120613896	2434.21284440561	5.20611098377737	DNA	G	977	Hard palate		977	hard_palate
SRS015789	23.5580624961767	SRS015789	700024444	1373.98148148148	1242.74327931743	1546.44946892273	4.57980389242235	DNA	G	825	L_Retroauricular crease		825	left_retroauricular_crease
SRS016091	38.481249501837	SRS016091	700024748	1674.29906542056	1461.81731525668	1953.58658266597	4.91525834749819	DNA	G	786	Throat		786	throat
SRS015756	120.219058449918	SRS015756	700024411	1602.05263157895	1446.82787037643	1801.82895495153	5.70630148411774	DNA	G	906	Subgingival plaque		906	subgingival_plaque
SRS046504	21.5085884988798	SRS046504	700102972	220.2	145.376837250127	387.749213647518	3.77101278772223	DNA	G	85	L_Retroauricular crease		85	left_retroauricular_crease
SRS050115	259.066360680817	SRS050115	700108786	2503.68595041322	2154.53761649258	2948.03223674815	6.30492051781204	DNA	G	874	Saliva		874	saliva
SRS050499	156.470727137549	SRS050499	700107877	3140.1921182266	2831.79614748625	3516.29049186652	6.2438342014753	DNA	G	1427	Saliva		1427	saliva
SRS062421	28.3621811454461	SRS062421	700111229	3058.83103448276	2673.97941808084	3538.62670266543	5.32212574569854	DNA	G	1114	Hard palate		1114	hard_palate
SRS015690	117.924322082647	SRS015690	700024345	1256.79591836735	1104.04102821941	1462.94180605887	5.59666181543795	DNA	G	667	Palatine Tonsils		667	palatine_tonsils
SRS042705	7.73035542095044	SRS042705	700108292	1372	1160.9899261614	1658.60602087211	4.05420063467653	DNA	G	572	Buccal mucosa		572	buccal_mucosa
SRS063498	162.764161503414	SRS063498	700111751	3106.29656862745	2796.49305298686	3483.90558716384	6.24285052126948	DNA	G	1381	Tongue dorsum		1381	tongue_dorsum
SRS017251	254.446172213971	SRS017251	700033926	3561.52032520325	3243.57289541097	3943.1840635269	6.48111221653215	DNA	G	1657	Saliva		1657	saliva
SRS020633	109.166095282638	SRS020633	700096058	3331.51724137931	3042.34144594815	3678.19166678916	6.29554659072626	DNA	G	1588	Throat		1588	throat
SRS063642	113.666703072484	SRS063642	700111998	2310.45224719101	2075.98936547267	2602.41874232715	5.84981942054633	DNA	G	1120	Subgingival plaque		1120	subgingival_plaque
SRS018184	149.031086015283	SRS018184	700035588	2381.53333333333	2084.32248253924	2757.80308718378	6.03275190917633	DNA	G	967	Subgingival plaque		967	subgingival_plaque
SRS022030	3	SRS022030	700097770	3	NA	NA	1.09861228866811	DNA	G	3	L_Antecubital fossa		3	left_antecubital_fossa
SRS013839	367.570865612829	SRS013839	700016999	2444.81739130435	2224.86076109797	2713.65051108698	6.60546261794834	DNA	G	1235	Subgingival plaque		1235	subgingival_plaque
SRS018369	155.624299065421	SRS018369	700035803	1371.2803030303	1123.75693245894	1713.9759597392	5.68469061502211	DNA	G	480	Anterior nares		480	anterior_nares
